"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"25","1415860_at","Kpna2","16647","karyopherin (importin) alpha 2",0.175353506833533,9.01908875375397,1.10869540353397,0.289141758435337,0.678073957688069,-5.73212283976433
"26","1415864_at","Bpgm","12183","2,3-bisphosphoglycerate mutase",0.34599743483784,6.15270082750744,1.39941156355756,0.186834812203589,0.583674137503267,-5.39515054909362
"27","1415866_at","Unc45a","101869","unc-45 myosin chaperone A",-0.167466980320305,6.05068871657163,-0.763380860445928,0.45988227933495,0.790789995036899,-6.04722793504184
"28","1415881_at","Ghitm","66092","growth hormone inducible transmembrane protein",-0.101347700081625,10.5418577216469,-0.630690476202026,0.539988875324003,0.839914164727448,-6.14045321301246
"29","1415899_at","Junb","16477","jun B proto-oncogene",-1.14905202372819,6.6842089777233,-3.79465542866095,0.00252449632904797,0.13835033135082,-1.44378474917999
"30","1415903_at","Slc38a1","105727","solute carrier family 38, member 1",-0.284923709692213,4.69592973173985,-1.61646096676148,0.131787278617695,0.513053999853238,-5.10771290744349
"31","1415906_at","Tmsb4x","19241","thymosin, beta 4, X chromosome",-0.211117223999254,11.748746004827,-1.17433193159413,0.262887817092478,0.651695467209605,-5.66133756035654
"32","1415909_at","Stip1","20867","stress-induced phosphoprotein 1",-0.0607143701810058,7.85329750692031,-0.247638171199722,0.808572442579902,0.951882310075941,-6.31372442970867
"33","1415917_at","Mthfd1","108156","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase",0.11906493233159,10.2337345235634,0.651458916066948,0.526946908286342,0.831895194456114,-6.12694577453954
"34","1415926_at","Nup62","18226","nucleoporin 62",0.236062791842789,6.57853158426922,1.18373709961161,0.259282348037787,0.64780697417441,-5.65093044543073
"35","1415929_at","Map1lc3b","67443","microtubule-associated protein 1 light chain 3 beta",-0.0850118207276278,9.75620606781899,-0.39820409406013,0.697426038458504,0.912182997026039,-6.2631410567685
"36","1415935_at","Smoc2","64074","SPARC related modular calcium binding 2",-0.105775811734258,5.84303401659392,-0.466415056003932,0.649215237012286,0.891607226137803,-6.23266391238853
"37","1415941_s_at","Zfand2a","100494","zinc finger, AN1-type domain 2A",0.212723566746852,5.13851666089625,1.11464901998687,0.286680822041463,0.674754297730995,-5.72583698139798
"38","1415944_at","Sdc1","20969","syndecan 1",-0.171872070317974,9.03586209851195,-0.746661641352994,0.469547540632517,0.797736726608471,-6.05986860428532
"39","1415945_at","Mcm5","17218","minichromosome maintenance complex component 5",-0.457003547313485,4.09406244028603,-2.11901033145643,0.0554793113834945,0.369478277825723,-4.35169911620264
"40","1415965_at","Scd1","20249","stearoyl-Coenzyme A desaturase 1",0.282554089053233,9.28726112318129,0.584220384002484,0.569818969809347,0.855442807547052,-6.16919014788887
"41","1415977_at","Isyna1","71780","myo-inositol 1-phosphate synthase A1",0.415247318945619,5.80283556475097,1.33466023998832,0.206592495778462,0.606268366146539,-5.47527416464261
"42","1415993_at","Sqle","20775","squalene epoxidase",0.142238637347088,9.83568131613396,0.528443876890357,0.606761346047247,0.872824697841864,-6.20093504474752
"43","1415995_at","Casp6","12368","caspase 6",-0.338525605137677,8.25240371373419,-1.6072898568192,0.133792099099659,0.513053999853238,-5.12040685001421
"44","1415996_at","Txnip","56338","thioredoxin interacting protein",-0.565669685751963,8.49135971133246,-2.46387200317068,0.0297036132461167,0.306987789443924,-3.78132948954055
"45","1415998_at","Vdac1","22333","voltage-dependent anion channel 1",-0.0424589125798711,10.4281969256541,-0.238609702606897,0.815407047947196,0.954393546570267,-6.31601789882711
"46","1415999_at","Hey1","15213","hairy/enhancer-of-split related with YRPW motif 1",-0.315580307382612,4.52019214156004,-2.05474626953556,0.0621885064817577,0.389187416286607,-4.45410200729083
"47","1416008_at","Satb1","20230","special AT-rich sequence binding protein 1",-0.221762200920741,3.37129800003722,-1.31937735962787,0.21149774916438,0.614973797158094,-5.49378072148609
"48","1416014_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",0.393861527134455,8.37907088060146,2.47781021121258,0.0289531390575679,0.306987789443924,-3.75766437802948
"49","1416019_at","Dr1","13486","down-regulator of transcription 1",0.426098754155283,4.80694001088148,1.9256928181535,0.0779973841348629,0.425773955747958,-4.65520506404946
"50","1416022_at","Fabp5","16592","fatty acid binding protein 5, epidermal",0.206186373525238,10.525509326745,0.397936930698162,0.697617784671392,0.912182997026039,-6.26325124672637
"51","1416028_a_at","Jpt1","15374","Jupiter microtubule associated homolog 1",0.0222719698600917,6.15831782463035,0.107120527211924,0.916451432755991,0.975625779610442,-6.33981742960234
"52","1416029_at","Klf10","21847","Kruppel-like factor 10",-0.843518905055856,7.57139380804618,-3.9824737950786,0.00179442067631949,0.121313378951812,-1.11555223026456
"53","1416039_x_at","Ccn1","16007","cellular communication network factor 1",-0.705568756800024,6.77370704256985,-2.89467718430326,0.0133751447568659,0.252167730087804,-3.03529889297563
"54","1416041_at","Sgk1","20393","serum/glucocorticoid regulated kinase 1",-0.775759086436882,8.71595963692616,-5.18854421268536,0.000221133700649291,0.0350137715920832,0.894575837643275
"55","1416044_at","Flii","14248","flightless I actin binding protein",0.0615721630933468,8.50574755199339,0.344674142145868,0.736264374821631,0.921607432932703,-6.28377649115833
"56","1416050_a_at","Scarb1","20778","scavenger receptor class B, member 1",-0.0851390588269414,9.88060790329303,-0.383095317852525,0.708303667513245,0.914012837537949,-6.26925940066683
"57","1416059_at","Sec23b","27054","SEC23 homolog B, COPII coat complex component",0.1513361231709,8.8800000923805,0.700328244210919,0.496986227010158,0.814825228022317,-6.09356334662916
"58","1416060_at","Tbc1d15","66687","TBC1 domain family, member 15",0.0209403841235254,9.17896359511358,0.115137770404607,0.910227193474356,0.973317704292957,-6.33888281909645
"59","1416066_at","Cd9","12527","CD9 antigen",0.869617531167704,7.55240189286396,3.06255498442063,0.0097818555816207,0.226416576395397,-2.73912266920962
"60","1416088_a_at","Rps15","20054","ribosomal protein S15",0.164608920894082,11.3563509198086,0.968848577211103,0.351614723673036,0.724476668041413,-5.87174143940401
"61","1416093_a_at","Mrpl20","66448","mitochondrial ribosomal protein L20",0.0525308298743354,8.67656925476043,0.269060711460304,0.792422249528325,0.948530911426234,-6.3079455340627
"62","1416104_at","Mpdu1","24070","mannose-P-dolichol utilization defect 1",-0.393764466073956,8.09786837152827,-1.89354064703899,0.0824737412849315,0.43885615625018,-4.70428553604289
"63","1416106_at","Kti12","100087","KTI12 homolog, chromatin associated",0.373740398193402,7.90485606822578,2.49524026524988,0.0280404672939819,0.306987789443924,-3.72801521500183
"64","1416108_a_at","Tmed3","66111","transmembrane p24 trafficking protein 3",-0.15834513783145,8.37021888317944,-0.853637047898794,0.409910269886633,0.766804470355697,-5.97466065861581
"65","1416111_at","Cd83","12522","CD83 antigen",-0.520407641037139,5.2786822877527,-2.59716187621304,0.0232376157840034,0.290737212464468,-3.5534957801264
"66","1416114_at","Sparcl1","13602","SPARC-like 1",0.457906618308931,5.97955909569587,2.15956634954679,0.0516011272980885,0.366581468113095,-4.28636611055142
"67","1416125_at","Fkbp5","14229","FK506 binding protein 5",0.347794377762794,8.43247325013461,1.56665373714973,0.14299794954915,0.528392878425072,-5.17609516386983
"68","1416129_at","Errfi1","74155","ERBB receptor feedback inhibitor 1",-0.400970120057124,12.488924345207,-2.10579131152995,0.0568014232613026,0.374221141486229,-4.37287798642727
"69","1416130_at","Prnp","19122","prion protein",-0.0906631197537928,6.75269048926201,-0.438868253674269,0.668501878017823,0.899297928767145,-6.24553247027923
"70","1416132_at","Efr3a","76740","EFR3 homolog A",0.104774632922184,5.0920372276457,0.42953000159341,0.67509732978443,0.901981130045178,-6.24972292207047
"71","1416147_at","Hspa4","15525","heat shock protein 4",-0.117440479780399,7.79009631343561,-0.426436852456089,0.67728822644952,0.902936269352871,-6.25109169157325
"72","1416149_at","Olig1","50914","oligodendrocyte transcription factor 1",-0.0902717836576752,4.67047237395395,-0.390832485494406,0.7027246829744,0.913128892344371,-6.26615501323733
"73","1416151_at","Srsf3","20383","serine/arginine-rich splicing factor 3",-0.0253250018563866,6.87524698225704,-0.0804164026782418,0.937222682185585,0.979893758058655,-6.3424449032233
"74","1416162_at","Rad21","19357","RAD21 cohesin complex component",-0.144999806083409,5.48467619025522,-0.516005402938472,0.615162162137473,0.875146107009508,-6.20760111170126
"75","1416167_at","Prdx4","53381","peroxiredoxin 4",0.176141652269393,11.1305162135692,1.14275077979681,0.275280071880148,0.663863487222718,-5.69580181062079
"76","1416173_at","Pes1","64934","pescadillo ribosomal biogenesis factor 1",0.0358304696616454,4.5378713769269,0.16848217774476,0.868991345438924,0.966273156448348,-6.3309530475422
"77","1416178_a_at","Plekhb1","27276","pleckstrin homology domain containing, family B (evectins) member 1",0.615598586872096,8.78557861947927,3.2801727966981,0.00652264544083147,0.196162522146487,-2.35337719799485
"78","1416179_a_at","Rdx","19684","radixin",-0.0609838915021683,9.99313333560003,-0.349332421425457,0.732852296438441,0.920863429906321,-6.28209630574112
"79","1416190_a_at","Sec61a1","53421","Sec61 alpha 1 subunit (S. cerevisiae)",0.256920844926048,6.24224371683919,0.64770395487874,0.529291424515828,0.833353852961756,-6.12941812344747
"80","1416204_at","Gpd1","14555","glycerol-3-phosphate dehydrogenase 1 (soluble)",-0.23255055753367,7.24803736941001,-0.9841384861575,0.344343928560774,0.718497336352632,-5.85724410905608
"81","1416205_at","Glb1","12091","galactosidase, beta 1",0.277803784679064,6.65503797008773,1.46442519244661,0.168605809220291,0.560004702751282,-5.31200425349818
"82","1416214_at","Mcm4","17217","minichromosome maintenance complex component 4",-0.039417590763076,6.32141835588137,-0.219252067317977,0.830113717272683,0.957959965092709,-6.32065078951122
"83","1416222_at","Nsdhl","18194","NAD(P) dependent steroid dehydrogenase-like",-0.126350020636359,9.56358901631077,-0.605354627698683,0.556142862299448,0.8468598296993,-6.15637676473001
"84","1416226_at","Arpc1b","11867","actin related protein 2/3 complex, subunit 1B",-0.300356939305519,8.08006488414793,-1.45615550994284,0.170837931891435,0.562190073742028,-5.32272616678822
"85","1416235_at","Lrrc59","98238","leucine rich repeat containing 59",-0.38370965017703,6.90916221679081,-1.36346039025877,0.197602024652033,0.600384823264549,-5.4399757336999
"86","1416242_at","Klhl13","67455","kelch-like 13",0.113228306450231,4.73487993762558,0.687376392294665,0.504825913008634,0.819993155389948,-6.10262783470066
"87","1416255_at","Gja4","14612","gap junction protein, alpha 4",0.126091088214325,5.73930834417829,0.770400175114656,0.455862142949605,0.786757129308541,-6.04184541346224
"88","1416258_at","Tk1","21877","thymidine kinase 1",0.166275711006707,7.9445024491494,0.983961540387754,0.344427448491702,0.718497336352632,-5.85741298339564
"89","1416262_at","Tmem19","67226","transmembrane protein 19",-0.253522640786855,8.25359002507286,-0.991721826761633,0.340778222161545,0.713253402996683,-5.8499825502425
"90","1416274_at","Ctns","83429","cystinosis, nephropathic",-0.0027212243903767,6.04124684757578,-0.0147828394766028,0.98844671857012,0.996876684543414,-6.34572465503706
"91","1416275_at","Slc26a6","171429","solute carrier family 26, member 6",0.438058939149304,5.9835753430477,2.47158714904353,0.0292859107556052,0.306987789443924,-3.76823518472399
"92","1416281_at","Wdr45b","66840","WD repeat domain 45B",-0.103485103726863,9.27903241725108,-0.57977609798771,0.572717797754699,0.857229219865097,-6.1718300316483
"93","1416286_at","Rgs4","19736","regulator of G-protein signaling 4",-0.296305885129697,3.41285370960908,-1.6765807272883,0.119284425196576,0.497845479299,-5.02338736379031
"94","1416288_at","Dnaja1","15502","DnaJ heat shock protein family (Hsp40) member A1",-0.026637763585283,11.4115109983962,-0.169083790811703,0.868528333945641,0.966273156448348,-6.33084667548112
"95","1416289_at","Plod1","18822","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",0.419694530521308,7.88885851552318,2.69559600444507,0.0193663207550071,0.287833855230678,-3.38330658145123
"96","1416295_a_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-0.146013188410113,5.3639486559539,-0.75814162755353,0.462897464573323,0.792980466737423,-6.05121639411093
"97","1416299_at","Shcbp1","20419","Shc SH2-domain binding protein 1",0.127515168304169,3.71872878809857,0.746565232020151,0.469603639555233,0.797736726608471,-6.05994075810628
"98","1416304_at","Litaf","56722","LPS-induced TN factor",0.00311651415335135,9.15195277415127,0.0134922520551736,0.989455286189453,0.996876684543414,-6.34574381476239
"99","1416308_at","Ugdh","22235","UDP-glucose dehydrogenase",0.416730315822399,10.3862713966085,1.64676734490469,0.125347828644608,0.507065715602307,-5.06544301689325
"100","1416318_at","Serpinb1a","66222","serine (or cysteine) peptidase inhibitor, clade B, member 1a",0.512681791415987,6.97269651554326,0.925400912796932,0.372870771718971,0.740271556566758,-5.9118762857005
"101","1416326_at","Crip1","12925","cysteine-rich protein 1 (intestinal)",-0.0112998040655281,8.22749814965228,-0.0589265169281217,0.953973988204433,0.985507689759661,-6.34401649697751
"102","1416332_at","Cirbp","12696","cold inducible RNA binding protein",0.243095405152654,5.90257437560379,1.2359264143623,0.239974447049458,0.636973992245979,-5.59200800895901
"103","1416346_at","Timm8a1","30058","translocase of inner mitochondrial membrane 8A1",0.0119707439079857,7.16357752974021,0.0598577798455261,0.953247534958181,0.98548659987731,-6.34395843310585
"104","1416349_at","Mrpl34","94065","mitochondrial ribosomal protein L34",-0.0919072643465526,8.53554028054111,-0.443670476278883,0.665121310708042,0.89801040811971,-6.24334356363489
"105","1416350_at","Klf16","118445","Kruppel-like factor 16",-0.450295874875625,4.13916642614111,-2.63410018661243,0.0217033368193064,0.287833855230678,-3.48980412312669
"106","1416360_at","Snx18","170625","sorting nexin 18",-0.32703136329344,5.58734569665313,-1.58756567437025,0.138194070519363,0.523364972221942,-5.1475515665058
"107","1416365_at","Hsp90ab1","15516","heat shock protein 90 alpha (cytosolic), class B member 1",-0.354514858314696,11.1226367675862,-1.87809170061489,0.0847070328641423,0.439172705004388,-4.7277144778287
"108","1416368_at","Gsta4","14860","glutathione S-transferase, alpha 4",0.172013723250929,9.69619042944754,0.794756001336003,0.442086826984661,0.779955466619326,-6.02282477294667
"109","1416380_at","Mov10","17454","Mov10 RISC complex RNA helicase",-0.0380764292706512,6.17552821420749,-0.190062267845565,0.852415991726109,0.966273156448348,-6.32690161343407
"110","1416382_at","Ctsc","13032","cathepsin C",0.197774501249999,11.2768633179421,1.10636564572835,0.290109125484376,0.67926102519395,-5.73457519526993
"111","1416383_a_at","Pcx","18563","pyruvate carboxylase",-0.054894881741939,11.0348220811591,-0.311093910259801,0.761030839055052,0.934470655797649,-6.29523334708934
"112","1416409_at","Acox1","11430","acyl-Coenzyme A oxidase 1, palmitoyl",-0.21708758011329,11.1446854772,-0.779194744360342,0.450856858660961,0.786147228402277,-6.03503882592821
"113","1416410_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",0.351522409580633,5.44924289616382,1.63795603632115,0.127190977924395,0.507065715602307,-5.07778317393307
"114","1416418_at","Gabarapl1","57436","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1",-0.402191158286911,9.85826368349967,-1.44694205911803,0.173354121571273,0.566239585703944,-5.33462224664817
"115","1416424_at","Plin3","66905","perilipin 3",-0.104815043278828,7.4769620961112,-0.535941437038402,0.601725644542171,0.869010624043117,-6.19684381135873
"116","1416428_at","Thap11","59016","THAP domain containing 11",0.238631408182581,7.47669327895475,1.20873547949829,0.249887055645145,0.641607238526031,-5.62295331882408
"117","1416431_at","Tubb6","67951","tubulin, beta 6 class V",0.222598135870839,6.64862049427891,0.798631068659224,0.439920136768386,0.778246516461719,-6.01974949857651
"118","1416432_at","Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.0272034446849334,5.09954928021148,-0.123361596316372,0.903849029311153,0.972086638146564,-6.33785423565079
"119","1416442_at","Ier2","15936","immediate early response 2",-0.172439763899484,7.37997116152532,-0.751632699330385,0.466660635741944,0.796048982141357,-6.05613673924779
"120","1416444_at","Elovl2","54326","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",-0.318432732302499,11.3309812065961,-1.87023574700662,0.0858637013468058,0.441295431591115,-4.73958930258012
"121","1416452_at","Oat","18242","ornithine aminotransferase",-0.830190040717071,11.8037825725915,-2.48237159445786,0.0287115528749961,0.306987789443924,-3.74991118583647
"122","1416459_at","Arf2","11841","ADP-ribosylation factor 2",-0.425912100242532,4.39194967902429,-2.02312002479133,0.0657613018657497,0.396907564343606,-4.5039653450362
"123","1416481_s_at","Higd1a","56295","HIG1 domain family, member 1A",0.134522285329123,7.13227110804926,0.58757025978452,0.567639210719882,0.853956533774051,-6.16718777059018
"124","1416483_at","Ttc3","22129","tetratricopeptide repeat domain 3",0.393973164508412,7.28139153064147,2.41529667174414,0.0324688552761085,0.32001554397136,-3.863482804627
"125","1416488_at","Ccng2","12452","cyclin G2",0.410372277996292,8.03028434924102,1.9486356985562,0.0749405717621307,0.418376948334781,-4.61992418715914
"126","1416497_at","Pdia4","12304","protein disulfide isomerase associated 4",0.246990993483395,9.85840486526651,1.45783823755605,0.170381724345952,0.561257444904313,-5.3205478497675
"127","1416504_at","Ulk1","22241","unc-51 like kinase 1",-0.417734106914703,6.06497983221749,-1.5926828989927,0.137040096782048,0.521987212497479,-5.14052975391113
"128","1416505_at","Nr4a1","15370","nuclear receptor subfamily 4, group A, member 1",-0.476960466420205,5.99886546750975,-3.22248491300769,0.00726158088960703,0.201586450679005,-2.45572860111851
"129","1416510_at","Mrpl4","66163","mitochondrial ribosomal protein L4",-0.163717714081448,8.78820405508644,-0.962924863094329,0.354460914239189,0.727486314084299,-5.87730617779288
"130","1416511_a_at","Cdc42ep4","56699","CDC42 effector protein (Rho GTPase binding) 4",-0.240015447580799,7.68056271426756,-1.33945021715205,0.205074380406995,0.606079697508572,-5.46944158436972
"131","1416514_a_at","Fscn1","14086","fascin actin-bundling protein 1",0.253191269258262,7.11316642873693,1.18970657673773,0.257014056755837,0.647323598883175,-5.64429122000716
"132","1416517_at","Pnpla6","50767","patatin-like phospholipase domain containing 6",0.213313925494336,7.22193371561668,1.26816019056969,0.228631194219406,0.631990418452184,-5.55464122778606
"133","1416529_at","Emp1","13730","epithelial membrane protein 1",0.115081380953102,3.61823333870913,0.59957250708975,0.559866512703202,0.848207059476241,-6.15992494784302
"134","1416530_a_at","Pnp","18950","purine-nucleoside phosphorylase",0.210249860793455,11.1328433415838,1.35296228829524,0.200841157066143,0.602308282285739,-5.45290614356623
"135","1416538_at","Siae","22619","sialic acid acetylesterase",0.0583459147568162,7.06111571952029,0.226674561942182,0.824466309856187,0.957088156430086,-6.31892025192528
"136","1416553_at","Cenpx","20892","centromere protein X",-0.0143591853994884,8.48423773739599,-0.0723294029437506,0.943523250178982,0.981288349849931,-6.34309315758526
"137","1416554_at","Pdlim1","54132","PDZ and LIM domain 1 (elfin)",0.20258543121602,9.22023122218746,1.13450609062306,0.278588217755611,0.66800850066576,-5.70467590541604
"138","1416557_a_at","Eftud2","20624","elongation factor Tu GTP binding domain containing 2",0.0406976757245374,6.56068107847927,0.195041468778599,0.848601647787131,0.966273156448348,-6.32589798801605
"139","1416560_at","Slc13a3","114644","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",-0.356520327828966,7.44479863047757,-1.23418170298103,0.240600980553946,0.636973992245979,-5.594009547402
"140","1416572_at","Mmp14","17387","matrix metallopeptidase 14 (membrane-inserted)",-0.122157488272113,6.23567468551023,-0.377019456864288,0.712697180192153,0.915901888487806,-6.27165478123516
"141","1416576_at","Socs3","12702","suppressor of cytokine signaling 3",-0.107807761808091,6.6548199053121,-0.330373105217056,0.74677597910992,0.927544313632513,-6.28879651960249
"142","1416583_at","Bad","12015","BCL2-associated agonist of cell death",-0.047383758638933,6.98568245439602,-0.252711126793772,0.804739363732649,0.950077551280243,-6.3123987829885
"143","1416590_a_at","Rab34","19376","RAB34, member RAS oncogene family",0.33378203890079,5.7272360050089,1.60948079981217,0.133310752161732,0.513053999853238,-5.11737847606469
"144","1416593_at","Glrx","93692","glutaredoxin",-0.273405818854924,7.58994254636892,-0.734899860562721,0.476422309787927,0.800920029360273,-6.06860864850352
"145","1416595_at","Mrps22","64655","mitochondrial ribosomal protein S22",0.0950231926312082,8.96211048078377,0.449043402580342,0.661348079922232,0.896983080319448,-6.24086722691569
"146","1416596_at","Slc44a4","70129","solute carrier family 44, member 4",-0.0739782369571209,4.86162357973544,-0.455787527031106,0.656625616562862,0.894972724547283,-6.23771816647354
"147","1416600_a_at","Rcan1","54720","regulator of calcineurin 1",-0.0371402701791386,7.83000554540182,-0.182533019826009,0.858191186638114,0.966273156448348,-6.32837023672969
"148","1416605_at","Nhp2","52530","NHP2 ribonucleoprotein",-0.0446507814970634,6.95910274626726,-0.218812547085211,0.830448440596987,0.957959965092709,-6.32075147093927
"149","1416612_at","Cyp1b1","13078","cytochrome P450, family 1, subfamily b, polypeptide 1",0.13719619729056,4.12838895763509,0.733818931265544,0.477057223045687,0.800920029360273,-6.06940553046313
"150","1416620_at","Smarcal1","54380","SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",0.148746941683895,6.58065503930932,0.87873833400385,0.396681653390736,0.758175464506326,-5.95320395942101
"151","1416639_at","Slc2a5","56485","solute carrier family 2 (facilitated glucose transporter), member 5",-0.274532311190132,4.94746740819288,-1.53472353522117,0.150611240704221,0.542933194216496,-5.21920084496439
"152","1416644_a_at","Sema3b","20347","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B",-0.180788427064871,4.04678271368183,-0.899198777288357,0.386115991792922,0.750960922960126,-5.93531175532155
"153","1416647_at","Bckdha","12039","branched chain ketoacid dehydrogenase E1, alpha polypeptide",-0.277365147989533,9.73953131864512,-1.54479079273336,0.148174037415961,0.538935356693214,-5.20567303514065
"154","1416655_at","C1galt1c1","59048","C1GALT1-specific chaperone 1",0.220921820292762,9.09119324303001,1.46254298091599,0.169111669712711,0.560004702751282,-5.31444827956823
"155","1416661_at","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",-0.415300223623827,6.99119796014339,-1.7961909421348,0.0974911776015285,0.460249047746751,-4.85017829374026
"156","1416666_at","Serpine2","20720","serine (or cysteine) peptidase inhibitor, clade E, member 2",0.0923238454649171,5.60859705764677,0.423199586999078,0.679584505049442,0.903949545767544,-6.25251396289421
"157","1416671_a_at","Mcoln1","94178","mucolipin 1",-0.226524321543151,6.307273383444,-1.06213810353553,0.308941131006314,0.691551201590977,-5.78033124864546
"158","1416675_s_at","Plcd1","18799","phospholipase C, delta 1",-0.114105033135777,3.91193627170275,-0.683645255436319,0.507097932188911,0.821767920044857,-6.1052101633177
"159","1416679_at","Abcd3","19299","ATP-binding cassette, sub-family D (ALD), member 3",-0.024720379779021,12.3164307013016,-0.146953486633802,0.88559221828268,0.970911071920673,-6.33451107498082
"160","1416685_s_at","Fbl","14113","fibrillarin",0.14816101254536,9.18402493263317,0.927654161699395,0.371746728532496,0.739763800845779,-5.90983377128239
"161","1416691_at","Gtpbp2","56055","GTP binding protein 2",-0.657100469965981,4.91693296293237,-2.56757942482097,0.024542304013508,0.293776933666517,-3.60434136882597
"162","1416695_at","Tspo","12257","translocator protein",0.0314616890543622,9.50617889671221,0.178315877893075,0.861429649990695,0.966273156448348,-6.32916702869003
